OpenCTD,,,,,,Commercial CTD,,,
Raw Data,,,,Processed Data,,Raw Data,,Processed Data,
Temp 1,Temp 2,Temp 3,Pressure,Depth (m),Temp C,Depth (m),Temp C,Depth (m),Temp C
,,,,,,5.514,10.536,5.51,10.54
,,,,,,5.514,10.5349,5.51,10.53
,,,,,,5.544,10.5332,5.54,10.53
,,,,,,5.544,10.5292,5.54,10.53
,,,,,,5.565,10.526,5.57,10.53
,,,,,,5.574,10.5249,5.57,10.52
,,,,,,5.595,10.5233,5.6,10.52
,,,,,,5.595,10.5222,5.6,10.52
,,,,,,5.614,10.5226,5.61,10.52
,,,,,,5.633,10.5228,5.63,10.52
,,,,,,5.644,10.5232,5.64,10.52
,,,,,,5.655,10.5226,5.66,10.52
,,,,,,5.665,10.5201,5.67,10.52
,,,,,,5.686,10.5183,5.69,10.52
,,,,,,5.695,10.5162,5.7,10.52
,,,,,,5.705,10.5152,5.71,10.52
,,,,,,5.726,10.515,5.73,10.52
,,,,,,5.735,10.5156,5.74,10.52
,,,,,,5.753,10.5167,5.75,10.52
,,,,,,5.765,10.5162,5.77,10.52
,,,,,,5.775,10.5139,5.78,10.51
,,,,,,5.796,10.5124,5.8,10.51
,,,,,,5.796,10.5117,5.8,10.51
,,,,,,5.816,10.5117,5.82,10.51
,,,,,,5.836,10.5106,5.84,10.51
,,,,,,5.836,10.5101,5.84,10.51
,,,,,,5.864,10.5099,5.86,10.51
,,,,,,5.866,10.5101,5.87,10.51
,,,,,,5.896,10.5072,5.9,10.51
,,,,,,5.887,10.4974,5.89,10.5
,,,,,,5.906,10.4882,5.91,10.49
,,,,,,5.926,10.4897,5.93,10.49
,,,,,,5.936,10.4797,5.94,10.48
,,,,,,5.944,10.4667,5.94,10.47
,,,,,,5.966,10.464,5.97,10.46
,,,,,,5.977,10.4609,5.98,10.46
,,,,,,5.997,10.4625,6,10.46
,,,,,,6.006,10.4577,6.01,10.46
,,,,,,6.017,10.4529,6.02,10.45
,,,,,,6.027,10.4495,6.03,10.45
,,,,,,6.045,10.4491,6.05,10.45
,,,,,,6.057,10.4507,6.06,10.45
,,,,,,6.067,10.4514,6.07,10.45
,,,,,,6.087,10.4531,6.09,10.45
,,,,,,6.108,10.4542,6.11,10.45
,,,,,,6.108,10.4495,6.11,10.45
,,,,,,6.118,10.4451,6.12,10.45
,,,,,,6.155,10.4448,6.16,10.44
,,,,,,6.148,10.4474,6.15,10.45
,,,,,,6.167,10.4461,6.17,10.45
,,,,,,6.178,10.4446,6.18,10.44
,,,,,,6.197,10.4445,6.2,10.44
,,,,,,6.206,10.4381,6.21,10.44
,,,,,,6.218,10.435,6.22,10.44
,,,,,,6.239,10.4267,6.24,10.43
,,,,,,6.248,10.3849,6.25,10.38
,,,,,,6.258,10.3482,6.26,10.35
,,,,,,6.278,10.3364,6.28,10.34
,,,,,,6.285,10.3237,6.29,10.32
,,,,,,6.288,10.3213,6.29,10.32
,,,,,,6.318,10.3154,6.32,10.32
,,,,,,6.328,10.311,6.33,10.31
,,,,,,6.339,10.2732,6.34,10.27
,,,,,,6.355,10.2282,6.36,10.23
,,,,,,6.369,10.2191,6.37,10.22
,,,,,,6.389,10.1888,6.39,10.19
,,,,,,6.398,10.1526,6.4,10.15
,,,,,,6.409,10.1416,6.41,10.14
,,,,,,6.428,10.1328,6.43,10.13
,,,,,,6.437,10.1228,6.44,10.12
,,,,,,6.449,10.1208,6.45,10.12
,,,,,,6.47,10.1228,6.47,10.12
,,,,,,6.479,10.1138,6.48,10.11
,,,,,,6.479,10.0935,6.48,10.09
,,,,,,6.527,10.0787,6.53,10.08
,,,,,,6.519,10.083,6.52,10.08
,,,,,,6.529,10.0934,6.53,10.09
,,,,,,6.559,10.0924,6.56,10.09
,,,,,,6.567,10.0868,6.57,10.09
,,,,,,6.57,10.0762,6.57,10.08
,,,,,,6.6,10.0684,6.6,10.07
,,,,,,6.6,10.0628,6.6,10.06
,,,,,,6.62,10.0591,6.62,10.06
,,,,,,6.637,10.0573,6.64,10.06
,,,,,,6.64,10.0496,6.64,10.05
,,,,,,6.659,10.04,6.66,10.04
,,,,,,6.68,10.0267,6.68,10.03
,,,,,,6.687,9.9866,6.69,9.99
,,,,,,6.701,9.9615,6.7,9.96
,,,,,,6.71,9.9564,6.71,9.96
,,,,,,6.731,9.95,6.73,9.95
,,,,,,6.741,9.9369,6.74,9.94
,,,,,,6.759,9.9251,6.76,9.93
,,,,,,6.771,9.9104,6.77,9.91
,,,,,,6.792,9.9013,6.79,9.9
,,,,,,6.792,9.896,6.79,9.9
,,,,,,6.808,9.9019,6.81,9.9
,,,,,,6.82,9.9125,6.82,9.91
,,,,,,6.841,9.9175,6.84,9.92
,,,,,,6.851,9.91,6.85,9.91
,,,,,,6.869,9.8994,6.87,9.9
,,,,,,6.871,9.898,6.87,9.9
,,,,,,6.892,9.8953,6.89,9.9
,,,,,,6.911,9.8961,6.91,9.9
,,,,,,6.918,9.9013,6.92,9.9
,,,,,,6.932,9.8932,6.93,9.89
,,,,,,6.941,9.8692,6.94,9.87
,,,,,,6.951,9.8523,6.95,9.85
,,,,,,6.969,9.8434,6.97,9.84
,,,,,,6.981,9.8386,6.98,9.84
,,,,,,7.002,9.8459,7,9.85
,,,,,,7.009,9.848,7.01,9.85
,,,,,,7.012,9.8376,7.01,9.84
,,,,,,7.042,9.7987,7.04,9.8
,,,,,,7.042,9.7658,7.04,9.77
,,,,,,7.06,9.764,7.06,9.76
,,,,,,7.082,9.7653,7.08,9.77
,,,,,,7.082,9.7359,7.08,9.74
,,,,,,7.112,9.7139,7.11,9.71
,,,,,,7.12,9.7047,7.12,9.7
,,,,,,7.123,9.6944,7.12,9.69
,,,,,,7.153,9.6907,7.15,9.69
,,,,,,7.149,9.6848,7.15,9.68
,,,,,,7.173,9.6916,7.17,9.69
,,,,,,7.184,9.697,7.18,9.7
,,,,,,7.193,9.6892,7.19,9.69
,,,,,,7.21,9.6641,7.21,9.66
,,,,,,7.223,9.6484,7.22,9.65
,,,,,,7.243,9.6499,7.24,9.65
,,,,,,7.251,9.6489,7.25,9.65
,,,,,,7.263,9.6403,7.26,9.64
,,,,,,7.284,9.6284,7.28,9.63
,,,,,,7.291,9.6175,7.29,9.62
,,,,,,7.303,9.6076,7.3,9.61
,,,,,,7.324,9.6033,7.32,9.6
,,,,,,7.333,9.6041,7.33,9.6
,,,,,,7.351,9.6045,7.35,9.6
,,,,,,7.364,9.5954,7.36,9.6
,,,,,,7.373,9.5883,7.37,9.59
,,,,,,7.391,9.5856,7.39,9.59
,,,,,,7.404,9.5834,7.4,9.58
,,,,,,7.415,9.5825,7.42,9.58
,,,,,,7.431,9.5838,7.43,9.58
,,,,,,7.445,9.5853,7.45,9.59
,,,,,,7.455,9.5856,7.46,9.59
,,,,,,7.471,9.5853,7.47,9.59
,,,,,,7.485,9.5848,7.49,9.58
,,,,,,7.505,9.5847,7.51,9.58
,,,,,,7.511,9.588,7.51,9.59
,,,,,,7.534,9.5898,7.53,9.59
,,,,,,7.534,9.584,7.53,9.58
,,,,,,7.552,9.5772,7.55,9.58
,,,,,,7.576,9.5736,7.58,9.57
,,,,,,7.585,9.5767,7.59,9.58
,,,,,,7.592,9.5756,7.59,9.58
,,,,,,7.615,9.5736,7.62,9.57
,,,,,,7.625,9.5698,7.63,9.57
,,,,,,7.642,9.5681,7.64,9.57
,,,,,,7.655,9.567,7.66,9.57
,,,,,,7.665,9.5646,7.67,9.56
,,,,,,7.683,9.5639,7.68,9.56
,,,,,,7.686,9.5668,7.69,9.57
,,,,,,7.716,9.5697,7.72,9.57
,,,,,,7.713,9.5703,7.71,9.57
,,,,,,7.746,9.5698,7.75,9.57
,,,,,,7.746,9.5693,7.75,9.57
,,,,,,7.763,9.5701,7.76,9.57
,,,,,,7.786,9.5736,7.79,9.57
,,,,,,7.786,9.5737,7.79,9.57
,,,,,,7.803,9.5692,7.8,9.57
,,,,,,7.826,9.563,7.83,9.56
,,,,,,7.833,9.5594,7.83,9.56
,,,,,,7.847,9.5588,7.85,9.56
,,,,,,7.867,9.5585,7.87,9.56
,,,,,,7.873,9.5583,7.87,9.56
,,,,,,7.886,9.5573,7.89,9.56
,,,,,,7.907,9.555,7.91,9.56
,,,,,,7.914,9.5542,7.91,9.55
,,,,,,7.928,9.5543,7.93,9.55
,,,,,,7.944,9.5551,7.94,9.56
,,,,,,7.968,9.5543,7.97,9.55
,,,,,,7.968,9.5535,7.97,9.55
,,,,,,7.984,9.551,7.98,9.55
,,,,,,7.998,9.5472,8,9.55
,,,,,,8.017,9.5453,8.02,9.55
,,,,,,8.024,9.5448,8.02,9.54
,,,,,,8.038,9.5437,8.04,9.54
,,,,,,8.054,9.539,8.05,9.54
,,,,,,8.068,9.537,8.07,9.54
,,,,,,8.078,9.5355,8.08,9.54
,,,,,,8.094,9.5343,8.09,9.53
,,,,,,8.108,9.5337,8.11,9.53
,,,,,,8.124,9.5345,8.12,9.53
,,,,,,8.129,9.5364,8.13,9.54
,,,,,,8.159,9.5367,8.16,9.54
,,,,,,8.155,9.5365,8.16,9.54
,,,,,,8.178,9.5354,8.18,9.54
,,,,,,8.195,9.5339,8.2,9.53
,,,,,,8.199,9.5347,8.2,9.53
,,,,,,8.219,9.5363,8.22,9.54
,,,,,,8.225,9.5364,8.23,9.54
,,,,,,8.248,9.5354,8.25,9.54
,,,,,,8.255,9.5337,8.26,9.53
,,,,,,8.279,9.5321,8.28,9.53
,,,,,,8.29,9.5304,8.29,9.53
,,,,,,8.295,9.5299,8.3,9.53
,,,,,,8.32,9.5316,8.32,9.53
,,,,,,8.325,9.5321,8.33,9.53
,,,,,,8.339,9.5307,8.34,9.53
,,,,,,8.356,9.5302,8.36,9.53
,,,,,,8.369,9.5315,8.37,9.53
,,,,,,8.38,9.5309,8.38,9.53
,,,,,,8.395,9.5302,8.4,9.53
,,,,,,8.409,9.529,8.41,9.53
,,,,,,8.426,9.5266,8.43,9.53
,,,,,,8.43,9.5238,8.43,9.52
,,,,,,8.456,9.5225,8.46,9.52
,,,,,,8.46,9.5227,8.46,9.52
,,,,,,8.477,9.523,8.48,9.52
,,,,,,8.49,9.5225,8.49,9.52
,,,,,,8.5,9.5217,8.5,9.52
,,,,,,8.517,9.521,8.52,9.52
,,,,,,8.53,9.5203,8.53,9.52
,,,,,,8.537,9.5202,8.54,9.52
,,,,,,8.561,9.52,8.56,9.52
,,,,,,8.567,9.5205,8.57,9.52
,,,,,,8.581,9.5214,8.58,9.52
,,,,,,8.607,9.5207,8.61,9.52
,,,,,,8.611,9.5184,8.61,9.52
,,,,,,8.621,9.5176,8.62,9.52
,,,,,,8.638,9.5172,8.64,9.52
,,,,,,8.651,9.5174,8.65,9.52
,,,,,,8.668,9.5148,8.67,9.51
,,,,,,8.672,9.5114,8.67,9.51
,,,,,,8.687,9.5097,8.69,9.51
,,,,,,8.712,9.5112,8.71,9.51
,,,,,,8.708,9.5157,8.71,9.52
,,,,,,8.731,9.5166,8.73,9.52
,,,,,,8.748,9.5151,8.75,9.52
,,,,,,8.761,9.5125,8.76,9.51
,,,,,,8.778,9.5095,8.78,9.51
,,,,,,8.782,9.5099,8.78,9.51
,,,,,,8.799,9.5113,8.8,9.51
,,,,,,8.822,9.511,8.82,9.51
,,,,,,8.818,9.5109,8.82,9.51
,,,,,,8.843,9.512,8.84,9.51
,,,,,,8.833,9.5116,8.83,9.51
,,,,,,8.888,9.5082,8.89,9.51
,,,,,,8.882,9.5092,8.88,9.51
,,,,,,8.888,9.5106,8.89,9.51
,,,,,,8.913,9.5105,8.91,9.51
,,,,,,8.918,9.5089,8.92,9.51
,,,,,,8.943,9.5072,8.94,9.51
,,,,,,8.948,9.5056,8.95,9.51
,,,,,,8.973,9.5038,8.97,9.5
,,,,,,8.969,9.5037,8.97,9.5
,,,,,,8.994,9.5039,8.99,9.5
,,,,,,9.009,9.5027,9.01,9.5
,,,,,,9.023,9.4987,9.02,9.5
,,,,,,9.03,9.496,9.03,9.5
,,,,,,9.043,9.5016,9.04,9.5
,,,,,,9.06,9.5056,9.06,9.51
,,,,,,9.074,9.506,9.07,9.51
,,,,,,9.089,9.5029,9.09,9.5
,,,,,,9.1,9.4993,9.1,9.5
,,,,,,9.114,9.4965,9.11,9.5
,,,,,,9.13,9.4953,9.13,9.5
,,,,,,9.134,9.4944,9.13,9.49
,,,,,,9.16,9.4925,9.16,9.49
,,,,,,9.174,9.4914,9.17,9.49
,,,,,,9.191,9.4907,9.19,9.49
,,,,,,9.195,9.4891,9.2,9.49
,,,,,,9.21,9.478,9.21,9.48
,,,,,,9.225,9.4567,9.23,9.46
,,,,,,9.24,9.4515,9.24,9.45
,,,,,,9.255,9.4478,9.26,9.45
,,,,,,9.27,9.4376,9.27,9.44
,,,,,,9.275,9.4249,9.28,9.42
,,,,,,9.301,9.4085,9.3,9.41
,,,,,,9.305,9.3954,9.31,9.4
,,,,,,9.331,9.3909,9.33,9.39
,,,,,,9.341,9.3905,9.34,9.39
,,,,,,9.345,9.3833,9.35,9.38
,,,,,,9.361,9.3793,9.36,9.38
,,,,,,9.386,9.3803,9.39,9.38
,,,,,,9.38,9.3742,9.38,9.37
,,,,,,9.405,9.3593,9.41,9.36
,,,,,,9.422,9.3549,9.42,9.35
,,,,,,9.436,9.3543,9.44,9.35
,,,,,,9.441,9.3501,9.44,9.35
,,,,,,9.466,9.3417,9.47,9.34
,,,,,,9.471,9.3348,9.47,9.33
,,,,,,9.492,9.3252,9.49,9.33
,,,,,,9.496,9.3139,9.5,9.31
,,,,,,9.511,9.3043,9.51,9.3
,,,,,,9.526,9.3022,9.53,9.3
,,,,,,9.552,9.2949,9.55,9.29
,,,,,,9.557,9.3007,9.56,9.3
,,,,,,9.562,9.2923,9.56,9.29
,,,,,,9.583,9.2594,9.58,9.26
,,,,,,9.597,9.2388,9.6,9.24
,,,,,,9.612,9.2309,9.61,9.23
,,,,,,9.627,9.2413,9.63,9.24
,,,,,,9.632,9.2501,9.63,9.25
,,,,,,9.647,9.2506,9.65,9.25
,,,,,,9.663,9.2479,9.66,9.25
,,,,,,9.683,9.2358,9.68,9.24
,,,,,,9.687,9.2194,9.69,9.22
,,,,,,9.693,9.2076,9.69,9.21
,,,,,,9.718,9.2033,9.72,9.2
,,,,,,9.733,9.195,9.73,9.2
,,,,,,9.742,9.1844,9.74,9.18
,,,,,,9.757,9.1764,9.76,9.18
,,,,,,9.763,9.1706,9.76,9.17
,,,,,,9.788,9.1653,9.79,9.17
,,,,,,9.803,9.1623,9.8,9.16
,,,,,,9.814,9.1605,9.81,9.16
,,,,,,9.828,9.1587,9.83,9.16
,,,,,,9.833,9.1597,9.83,9.16
,,,,,,9.858,9.1618,9.86,9.16
,,,,,,9.863,9.1589,9.86,9.16
,,,,,,9.884,9.1615,9.88,9.16
,,,,,,9.888,9.1585,9.89,9.16
,,,,,,9.914,9.148,9.91,9.15
,,,,,,9.918,9.1315,9.92,9.13
,,,,,,9.945,9.1119,9.95,9.11
,,,,,,9.945,9.0981,9.95,9.1
,,,,,,9.969,9.0872,9.97,9.09
,,,,,,9.975,9.072,9.98,9.07
,,,,,,10,9.0536,10,9.05
,,,,,,10.004,9.0191,10,9.02
,,,,,,10.015,8.9788,10.02,8.98
,,,,,,10.04,8.9325,10.04,8.93
,,,,,,10.034,8.8981,10.03,8.9
,,,,,,10.064,8.878,10.06,8.88
,,,,,,10.07,8.8727,10.07,8.87
,,,,,,10.095,8.8956,10.1,8.9
,,,,,,10.1,8.9103,10.1,8.91
,,,,,,10.106,8.904,10.11,8.9
,,,,,,10.134,8.8852,10.13,8.89
,,,,,,10.151,8.8632,10.15,8.86
,,,,,,10.155,8.8484,10.16,8.85
,,,,,,10.176,8.8399,10.18,8.84
,,,,,,10.18,8.8399,10.18,8.84
,,,,,,10.206,8.8452,10.21,8.85
,,,,,,10.206,8.8457,10.21,8.85
,,,,,,10.231,8.8161,10.23,8.82
,,,,,,10.246,8.7949,10.25,8.79
,,,,,,10.256,8.8253,10.26,8.83
,,,,,,10.271,8.8594,10.27,8.86
,,,,,,10.286,8.8605,10.29,8.86
,,,,,,10.286,8.8485,10.29,8.85
,,,,,,10.322,8.8353,10.32,8.84
,,,,,,10.316,8.8283,10.32,8.83
,,,,,,10.322,8.8158,10.32,8.82
,,,,,,10.367,8.7913,10.37,8.79
,,,,,,10.367,8.7796,10.37,8.78
,,,,,,10.371,8.7868,10.37,8.79
,,,,,,10.396,8.7923,10.4,8.79
,,,,,,10.396,8.7836,10.4,8.78
,,,,,,10.412,8.7596,10.41,8.76
,,,,,,10.456,8.7506,10.46,8.75
,,,,,,10.447,8.7607,10.45,8.76
,,,,,,10.456,8.7741,10.46,8.77
,,,,,,10.473,8.7749,10.47,8.77
,,,,,,10.477,8.7647,10.48,8.76
,,,,,,10.507,8.7502,10.51,8.75
,,,,,,10.513,8.7407,10.51,8.74
,,,,,,10.527,8.7376,10.53,8.74
,,,,,,10.538,8.7386,10.54,8.74
,,,,,,10.553,8.7501,10.55,8.75
,,,,,,10.568,8.7417,10.57,8.74
,,,,,,10.568,8.7275,10.57,8.73
,,,,,,10.593,8.7194,10.59,8.72
,,,,,,10.608,8.7149,10.61,8.71
,,,,,,10.617,8.7159,10.62,8.72
,,,,,,10.634,8.72,10.63,8.72
,,,,,,10.638,8.7179,10.64,8.72
,,,,,,10.668,8.7191,10.67,8.72
,,,,,,10.668,8.724,10.67,8.72
,,,,,,10.693,8.7251,10.69,8.73
,,,,,,10.688,8.7205,10.69,8.72
,,,,,,10.708,8.7138,10.71,8.71
,,,,,,10.723,8.7107,10.72,8.71
,,,,,,10.739,8.7048,10.74,8.7
,,,,,,10.748,8.7002,10.75,8.7
,,,,,,10.765,8.6954,10.77,8.7
,,,,,,10.788,8.6861,10.79,8.69
,,,,,,10.799,8.6818,10.8,8.68
,,,,,,10.799,8.6797,10.8,8.68
,,,,,,10.814,8.6802,10.81,8.68
,,,,,,10.829,8.6841,10.83,8.68
,,,,,,10.86,8.6866,10.86,8.69
,,,,,,10.849,8.6879,10.85,8.69
,,,,,,10.875,8.6897,10.88,8.69
,,,,,,10.89,8.6899,10.89,8.69
,,,,,,10.909,8.6886,10.91,8.69
,,,,,,10.915,8.6884,10.92,8.69
,,,,,,10.93,8.6888,10.93,8.69
,,,,,,10.939,8.6873,10.94,8.69
,,,,,,10.96,8.6864,10.96,8.69
,,,,,,10.975,8.685,10.98,8.69
,,,,,,10.979,8.6828,10.98,8.68
,,,,,,11,8.6815,11,8.68
,,,,,,11.01,8.6814,11.01,8.68
,,,,,,11.026,8.6818,11.03,8.68
,,,,,,11.04,8.6826,11.04,8.68
,,,,,,11.061,8.6814,11.06,8.68
,,,,,,11.061,8.6814,11.06,8.68
,,,,,,11.087,8.6829,11.09,8.68
,,,,,,11.1,8.6853,11.1,8.69
,,,,,,11.11,8.685,11.11,8.69
,,,,,,11.131,8.6789,11.13,8.68
,,,,,,11.136,8.6735,11.14,8.67
,,,,,,11.151,8.6687,11.15,8.67
,,,,,,11.171,8.6646,11.17,8.66
,,,,,,11.182,8.6629,11.18,8.66
,,,,,,11.197,8.6616,11.2,8.66
,,,,,,11.201,8.6622,11.2,8.66
,,,,,,11.222,8.6606,11.22,8.66
,,,,,,11.241,8.6558,11.24,8.66
,,,,,,11.248,8.654,11.25,8.65
,,,,,,11.261,8.6597,11.26,8.66
,,,,,,11.282,8.6678,11.28,8.67
,,,,,,11.292,8.6659,11.29,8.67
,,,,,,11.301,8.6602,11.3,8.66
,,,,,,11.318,8.657,11.32,8.66
,,,,,,11.332,8.6542,11.33,8.65
,,,,,,11.352,8.6522,11.35,8.65
,,,,,,11.362,8.6497,11.36,8.65
,,,,,,11.378,8.6492,11.38,8.65
,,,,,,11.383,8.6502,11.38,8.65
,,,,,,11.402,8.652,11.4,8.65
,,,,,,11.422,8.6511,11.42,8.65
,,,,,,11.422,8.6492,11.42,8.65
,,,,,,11.449,8.647,11.45,8.65
,,,,,,11.453,8.6463,11.45,8.65
,,,,,,11.473,8.6525,11.47,8.65
,,,,,,11.483,8.6557,11.48,8.66
,,,,,,11.502,8.6556,11.5,8.66
,,,,,,11.509,8.652,11.51,8.65
,,,,,,11.523,8.6473,11.52,8.65
,,,,,,11.533,8.6442,11.53,8.64
,,,,,,11.553,8.6427,11.55,8.64
,,,,,,11.553,8.6432,11.55,8.64
,,,,,,11.579,8.6466,11.58,8.65
,,,,,,11.583,8.6481,11.58,8.65
,,,,,,11.604,8.6481,11.6,8.65
,,,,,,11.623,8.6463,11.62,8.65
,,,,,,11.623,8.6471,11.62,8.65
,,,,,,11.65,8.6481,11.65,8.65
,,,,,,11.654,8.6461,11.65,8.65
,,,,,,11.663,8.6427,11.66,8.64
,,,,,,11.674,8.6406,11.67,8.64
,,,,,,11.694,8.6381,11.69,8.64
,,,,,,11.714,8.6365,11.71,8.64
,,,,,,11.71,8.6353,11.71,8.64
,,,,,,11.735,8.6353,11.74,8.64
,,,,,,11.744,8.6354,11.74,8.64
,,,,,,11.754,8.6321,11.75,8.63
,,,,,,11.775,8.6296,11.78,8.63
,,,,,,11.771,8.6298,11.77,8.63
,,,,,,11.824,8.6319,11.82,8.63
,,,,,,11.805,8.6339,11.81,8.63
,,,,,,11.824,8.6339,11.82,8.63
,,,,,,11.845,8.6323,11.85,8.63
,,,,,,11.845,8.6306,11.85,8.63
,,,,,,11.866,8.629,11.87,8.63
,,,,,,11.882,8.6269,11.88,8.63
,,,,,,11.896,8.6252,11.9,8.63
,,,,,,11.915,8.6237,11.92,8.62
,,,,,,11.915,8.6231,11.92,8.62
,,,,,,11.936,8.6226,11.94,8.62
,,,,,,11.955,8.6229,11.96,8.62
,,,,,,11.962,8.6236,11.96,8.62
,,,,,,11.976,8.6226,11.98,8.62
,,,,,,11.996,8.6224,12,8.62
,,,,,,12.006,8.6234,12.01,8.62
,,,,,,12.016,8.6218,12.02,8.62
,,,,,,12.036,8.6231,12.04,8.62
,,,,,,12.036,8.6237,12.04,8.62
,,,,,,12.062,8.6237,12.06,8.62
,,,,,,12.067,8.6208,12.07,8.62
,,,,,,12.086,8.6179,12.09,8.62
,,,,,,12.106,8.616,12.11,8.62
,,,,,,12.116,8.6167,12.12,8.62
,,,,,,12.137,8.6199,12.14,8.62
,,,,,,12.137,8.6196,12.14,8.62
,,,,,,12.157,8.6187,12.16,8.62
,,,,,,12.174,8.6152,12.17,8.62
,,,,,,12.188,8.611,12.19,8.61
,,,,,,12.197,8.609,12.2,8.61
,,,,,,12.217,8.6125,12.22,8.61
,,,,,,12.228,8.6168,12.23,8.62
,,,,,,12.237,8.6147,12.24,8.61
,,,,,,12.258,8.6115,12.26,8.61
,,,,,,12.267,8.609,12.27,8.61
,,,,,,12.277,8.6075,12.28,8.61
,,,,,,12.295,8.6068,12.3,8.61
,,,,,,12.307,8.6077,12.31,8.61
,,,,,,12.328,8.6083,12.33,8.61
,,,,,,12.338,8.607,12.34,8.61
,,,,,,12.358,8.6041,12.36,8.6
,,,,,,12.368,8.6027,12.37,8.6
,,,,,,12.378,8.6063,12.38,8.61
,,,,,,12.408,8.6093,12.41,8.61
,,,,,,12.489,8.6075,12.49,8.61
,,,,,,12.449,8.6051,12.45,8.61
,,,,,,12.426,8.6063,12.43,8.61
,,,,,,12.389,8.607,12.39,8.61
,,,,,,12.368,8.6049,12.37,8.6
,,,,,,12.368,8.603,12.37,8.6
,,,,,,12.408,8.6012,12.41,8.6
,,,,,,12.408,8.6005,12.41,8.6
,,,,,,12.408,8.6017,12.41,8.6
,,,,,,12.398,8.602,12.4,8.6
,,,,,,12.378,8.6021,12.38,8.6
,,,,,,12.389,8.6024,12.39,8.6
,,,,,,12.408,8.6022,12.41,8.6
,,,,,,12.426,8.601,12.43,8.6
,,,,,,12.419,8.5994,12.42,8.6
,,,,,,12.408,8.6006,12.41,8.6
,,,,,,12.389,8.6018,12.39,8.6
,,,,,,12.389,8.6028,12.39,8.6
,,,,,,12.398,8.6017,12.4,8.6
,,,,,,12.398,8.6005,12.4,8.6
,,,,,,12.398,8.5984,12.4,8.6
,,,,,,12.389,8.5972,12.39,8.6
,,,,,,12.389,8.5966,12.39,8.6
,,,,,,12.395,8.5966,12.4,8.6
,,,,,,12.408,8.5963,12.41,8.6
,,,,,,12.408,8.5962,12.41,8.6
,,,,,,12.398,8.5964,12.4,8.6
,,,,,,12.408,8.5963,12.41,8.6
,,,,,,12.389,8.5966,12.39,8.6
,,,,,,12.389,8.5964,12.39,8.6
,,,,,,12.389,8.5966,12.39,8.6
,,,,,,12.389,8.5964,12.39,8.6
,,,,,,12.398,8.5966,12.4,8.6
,,,,,,12.389,8.5966,12.39,8.6
,,,,,,12.395,8.5968,12.4,8.6
,,,,,,12.398,8.5966,12.4,8.6
,,,,,,12.398,8.5964,12.4,8.6
,,,,,,12.398,8.5964,12.4,8.6
,,,,,,12.389,8.5966,12.39,8.6
,,,,,,12.398,8.5964,12.4,8.6
,,,,,,12.389,8.5964,12.39,8.6
,,,,,,12.398,8.5964,12.4,8.6
,,,,,,12.389,8.5964,12.39,8.6
,,,,,,12.398,8.5966,12.4,8.6
,,,,,,12.384,8.5966,12.38,8.6
,,,,,,12.398,8.5963,12.4,8.6
,,,,,,12.389,8.5966,12.39,8.6
,,,,,,12.398,8.5964,12.4,8.6
,,,,,,12.398,8.5964,12.4,8.6
,,,,,,12.398,8.5963,12.4,8.6
,,,,,,12.389,8.5962,12.39,8.6
,,,,,,12.398,8.5964,12.4,8.6
,,,,,,12.389,8.5964,12.39,8.6
,,,,,,12.398,8.5963,12.4,8.6
,,,,,,12.389,8.5964,12.39,8.6
,,,,,,12.396,8.5963,12.4,8.6
,,,,,,12.398,8.5961,12.4,8.6
,,,,,,12.389,8.5962,12.39,8.6
,,,,,,12.398,8.5961,12.4,8.6
,,,,,,12.398,8.5961,12.4,8.6
,,,,,,12.398,8.5959,12.4,8.6
,,,,,,12.398,8.5961,12.4,8.6
,,,,,,12.389,8.5963,12.39,8.6
,,,,,,12.398,8.5959,12.4,8.6
,,,,,,12.389,8.5961,12.39,8.6
,,,,,,12.396,8.5959,12.4,8.6
,,,,,,12.398,8.5961,12.4,8.6
,,,,,,12.389,8.5961,12.39,8.6
,,,,,,12.398,8.5959,12.4,8.6
,,,,,,12.398,8.5958,12.4,8.6
,,,,,,12.398,8.5959,12.4,8.6
,,,,,,12.398,8.5958,12.4,8.6
,,,,,,12.398,8.5956,12.4,8.6
,,,,,,12.389,8.5958,12.39,8.6
,,,,,,12.398,8.5956,12.4,8.6
,,,,,,12.385,8.5956,12.39,8.6
,,,,,,12.398,8.5956,12.4,8.6
,,,,,,12.398,8.5956,12.4,8.6
,,,,,,12.398,8.5955,12.4,8.6
,,,,,,12.389,8.5953,12.39,8.6
,,,,,,12.408,8.5955,12.41,8.6
,,,,,,12.398,8.5955,12.4,8.6
,,,,,,12.389,8.5953,12.39,8.6
,,,,,,12.398,8.5955,12.4,8.6
,,,,,,12.398,8.5955,12.4,8.6
,,,,,,12.398,8.5953,12.4,8.6
,,,,,,12.396,8.5953,12.4,8.6
,,,,,,12.389,8.5953,12.39,8.6
,,,,,,12.398,8.5951,12.4,8.6
,,,,,,12.398,8.595,12.4,8.6
,,,,,,12.398,8.595,12.4,8.6
,,,,,,12.398,8.5948,12.4,8.59
,,,,,,12.398,8.5948,12.4,8.59
,,,,,,12.408,8.595,12.41,8.6
,,,,,,12.389,8.5948,12.39,8.59
,,,,,,12.408,8.5953,12.41,8.6
,,,,,,12.385,8.5951,12.39,8.6
,,,,,,12.408,8.595,12.41,8.6
,,,,,,12.389,8.595,12.39,8.6
,,,,,,12.408,8.595,12.41,8.6
,,,,,,12.398,8.5946,12.4,8.59
