OpenCTD,,,,,,Commercial CTD,,,
Raw Data,,,,Processed Data,,Raw Data,,Processed Data,
Temp 1,Temp 2,Temp 3,Pressure,Depth (m),Temp C,Depth (m),Temp C,Depth (m),Temp C
,,,,,,20.027,7.0786,20.03,7.08
,,,,,,20.036,7.0797,20.04,7.08
,,,,,,20.027,7.08,20.03,7.08
,,,,,,20.036,7.0807,20.04,7.08
,,,,,,20.029,7.081,20.03,7.08
,,,,,,20.036,7.0818,20.04,7.08
,,,,,,20.027,7.0821,20.03,7.08
,,,,,,20.027,7.0828,20.03,7.08
,,,,,,20.036,7.0836,20.04,7.08
,,,,,,20.027,7.0833,20.03,7.08
,,,,,,20.029,7.0828,20.03,7.08
,,,,,,20.027,7.082,20.03,7.08
,,,,,,20.027,7.082,20.03,7.08
,,,,,,20.027,7.0807,20.03,7.08
,,,,,,20.017,7.0794,20.02,7.08
,,,,,,20.029,7.0787,20.03,7.08
,,,,,,20.027,7.077,20.03,7.08
,,,,,,20.027,7.0735,20.03,7.07
,,,,,,20.027,7.0737,20.03,7.07
,,,,,,20.027,7.0758,20.03,7.08
,,,,,,20.027,7.0779,20.03,7.08
,,,,,,20.029,7.0799,20.03,7.08
,,,,,,20.027,7.0818,20.03,7.08
,,,,,,20.027,7.0833,20.03,7.08
,,,,,,20.027,7.0839,20.03,7.08
,,,,,,20.027,7.0839,20.03,7.08
,,,,,,20.027,7.0844,20.03,7.08
,,,,,,20.039,7.0846,20.04,7.08
,,,,,,20.027,7.0847,20.03,7.08
,,,,,,20.027,7.0844,20.03,7.08
,,,,,,20.036,7.0839,20.04,7.08
,,,,,,20.027,7.0828,20.03,7.08
,,,,,,20.029,7.0823,20.03,7.08
,,,,,,20.036,7.0815,20.04,7.08
,,,,,,20.027,7.0812,20.03,7.08
,,,,,,20.036,7.0794,20.04,7.08
,,,,,,20.036,7.0745,20.04,7.07
,,,,,,20.036,7.0713,20.04,7.07
,,,,,,20.039,7.0696,20.04,7.07
,,,,,,20.036,7.0662,20.04,7.07
,,,,,,20.036,7.0641,20.04,7.06
,,,,,,20.036,7.06,20.04,7.06
,,,,,,20.036,7.0582,20.04,7.06
,,,,,,20.047,7.0552,20.05,7.06
,,,,,,20.039,7.0534,20.04,7.05
,,,,,,20.047,7.0531,20.05,7.05
,,,,,,20.047,7.0532,20.05,7.05
,,,,,,20.047,7.0534,20.05,7.05
,,,,,,20.047,7.0545,20.05,7.05
,,,,,,20.029,7.055,20.03,7.06
,,,,,,20.067,7.0553,20.07,7.06
,,,,,,20.047,7.0573,20.05,7.06
,,,,,,20.047,7.0593,20.05,7.06
,,,,,,20.057,7.0616,20.06,7.06
,,,,,,20.047,7.0631,20.05,7.06
,,,,,,20.06,7.0636,20.06,7.06
,,,,,,20.047,7.0641,20.05,7.06
,,,,,,20.057,7.0657,20.06,7.07
,,,,,,20.047,7.0668,20.05,7.07
,,,,,,20.057,7.0681,20.06,7.07
,,,,,,20.057,7.0704,20.06,7.07
,,,,,,20.06,7.0728,20.06,7.07
,,,,,,20.047,7.0741,20.05,7.07
,,,,,,20.057,7.077,20.06,7.08
,,,,,,20.057,7.0803,20.06,7.08
,,,,,,20.057,7.0831,20.06,7.08
,,,,,,20.057,7.0841,20.06,7.08
,,,,,,20.06,7.0868,20.06,7.09
,,,,,,20.057,7.089,20.06,7.09
,,,,,,20.057,7.0868,20.06,7.09
,,,,,,20.047,7.0854,20.05,7.09
,,,,,,20.067,7.0857,20.07,7.09
,,,,,,20.047,7.0851,20.05,7.09
,,,,,,20.06,7.0834,20.06,7.08
,,,,,,20.057,7.0821,20.06,7.08
,,,,,,20.057,7.0831,20.06,7.08
,,,,,,20.057,7.0847,20.06,7.08
,,,,,,20.057,7.0844,20.06,7.08
,,,,,,20.06,7.0816,20.06,7.08
,,,,,,20.047,7.0834,20.05,7.08
,,,,,,20.067,7.0862,20.07,7.09
,,,,,,20.047,7.0873,20.05,7.09
,,,,,,20.057,7.0881,20.06,7.09
,,,,,,20.057,7.0877,20.06,7.09
,,,,,,20.06,7.087,20.06,7.09
,,,,,,20.057,7.0867,20.06,7.09
,,,,,,20.057,7.0867,20.06,7.09
,,,,,,20.047,7.0875,20.05,7.09
,,,,,,20.057,7.088,20.06,7.09
,,,,,,20.057,7.087,20.06,7.09
,,,,,,20.06,7.0825,20.06,7.08
,,,,,,20.047,7.0794,20.05,7.08
,,,,,,20.057,7.0773,20.06,7.08
,,,,,,20.057,7.0764,20.06,7.08
,,,,,,20.047,7.0737,20.05,7.07
,,,,,,20.057,7.0724,20.06,7.07
,,,,,,20.05,7.0701,20.05,7.07
,,,,,,20.057,7.069,20.06,7.07
,,,,,,20.057,7.0708,20.06,7.07
,,,,,,20.047,7.0714,20.05,7.07
,,,,,,20.047,7.0725,20.05,7.07
,,,,,,20.057,7.0747,20.06,7.07
,,,,,,20.05,7.076,20.05,7.08
,,,,,,20.047,7.0776,20.05,7.08
,,,,,,20.057,7.0847,20.06,7.08
,,,,,,20.047,7.0875,20.05,7.09
,,,,,,20.057,7.0891,20.06,7.09
,,,,,,20.039,7.0932,20.04,7.09
,,,,,,20.057,7.0922,20.06,7.09
,,,,,,20.047,7.0901,20.05,7.09
,,,,,,20.047,7.0881,20.05,7.09
,,,,,,20.057,7.0872,20.06,7.09
,,,,,,20.036,7.0868,20.04,7.09
,,,,,,20.05,7.0894,20.05,7.09
,,,,,,20.047,7.0917,20.05,7.09
,,,,,,20.047,7.0904,20.05,7.09
,,,,,,20.047,7.0885,20.05,7.09
,,,,,,20.047,7.0885,20.05,7.09
,,,,,,20.047,7.0932,20.05,7.09
,,,,,,20.039,7.0909,20.04,7.09
,,,,,,20.047,7.087,20.05,7.09
,,,,,,20.047,7.0852,20.05,7.09
,,,,,,20.036,7.0849,20.04,7.08
,,,,,,20.047,7.0829,20.05,7.08
,,,,,,20.036,7.0799,20.04,7.08
,,,,,,20.05,7.0766,20.05,7.08
,,,,,,20.036,7.0769,20.04,7.08
,,,,,,20.036,7.0774,20.04,7.08
,,,,,,20.047,7.0774,20.05,7.08
,,,,,,20.036,7.0786,20.04,7.08
,,,,,,20.039,7.0776,20.04,7.08
,,,,,,20.036,7.0761,20.04,7.08
,,,,,,20.036,7.0753,20.04,7.08
,,,,,,20.036,7.0738,20.04,7.07
,,,,,,20.036,7.073,20.04,7.07
,,,,,,20.036,7.0732,20.04,7.07
,,,,,,20.039,7.0727,20.04,7.07
,,,,,,20.036,7.0727,20.04,7.07
,,,,,,20.036,7.0727,20.04,7.07
,,,,,,20.027,7.0727,20.03,7.07
,,,,,,20.036,7.0728,20.04,7.07
,,,,,,20.036,7.0728,20.04,7.07
,,,,,,20.029,7.073,20.03,7.07
,,,,,,20.036,7.0737,20.04,7.07
,,,,,,20.027,7.0753,20.03,7.08
,,,,,,20.036,7.0764,20.04,7.08
,,,,,,20.027,7.0764,20.03,7.08
,,,,,,20.029,7.0767,20.03,7.08
,,,,,,20.036,7.0771,20.04,7.08
,,,,,,20.027,7.0771,20.03,7.08
,,,,,,20.036,7.0769,20.04,7.08
,,,,,,20.027,7.0776,20.03,7.08
,,,,,,20.027,7.0786,20.03,7.08
,,,,,,20.039,7.0795,20.04,7.08
,,,,,,20.027,7.0803,20.03,7.08
,,,,,,20.027,7.0805,20.03,7.08
,,,,,,20.036,7.0807,20.04,7.08
,,,,,,20.027,7.0813,20.03,7.08
,,,,,,20.036,7.0825,20.04,7.08
,,,,,,20.029,7.0821,20.03,7.08
,,,,,,20.036,7.0821,20.04,7.08
,,,,,,20.036,7.082,20.04,7.08
,,,,,,20.036,7.0834,20.04,7.08
,,,,,,20.017,7.0846,20.02,7.08
,,,,,,20.05,7.0847,20.05,7.08
,,,,,,20.047,7.0842,20.05,7.08
,,,,,,20.036,7.0847,20.04,7.08
,,,,,,20.047,7.0849,20.05,7.08
,,,,,,20.036,7.0851,20.04,7.09
,,,,,,20.047,7.0854,20.05,7.09
,,,,,,20.039,7.0855,20.04,7.09
,,,,,,20.047,7.0857,20.05,7.09
,,,,,,20.047,7.0867,20.05,7.09
,,,,,,20.047,7.0865,20.05,7.09
,,,,,,20.047,7.0868,20.05,7.09
,,,,,,20.057,7.087,20.06,7.09
,,,,,,20.05,7.0873,20.05,7.09
,,,,,,20.057,7.089,20.06,7.09
,,,,,,20.047,7.0898,20.05,7.09
,,,,,,20.057,7.0896,20.06,7.09
,,,,,,20.057,7.0893,20.06,7.09
,,,,,,20.057,7.0901,20.06,7.09
,,,,,,20.06,7.0901,20.06,7.09
,,,,,,20.057,7.0903,20.06,7.09
,,,,,,20.057,7.0914,20.06,7.09
,,,,,,20.057,7.0924,20.06,7.09
,,,,,,20.067,7.0924,20.07,7.09
,,,,,,20.057,7.092,20.06,7.09
,,,,,,20.069,7.0922,20.07,7.09
,,,,,,20.057,7.0935,20.06,7.09
,,,,,,20.057,7.0935,20.06,7.09
,,,,,,20.067,7.0929,20.07,7.09
,,,,,,20.057,7.093,20.06,7.09
,,,,,,20.069,7.0917,20.07,7.09
,,,,,,20.057,7.0922,20.06,7.09
,,,,,,20.057,7.093,20.06,7.09
,,,,,,20.067,7.0932,20.07,7.09
,,,,,,20.057,7.0937,20.06,7.09
,,,,,,20.057,7.0932,20.06,7.09
,,,,,,20.06,7.0933,20.06,7.09
,,,,,,20.067,7.0943,20.07,7.09
,,,,,,20.057,7.0946,20.06,7.09
,,,,,,20.057,7.0948,20.06,7.09
,,,,,,20.057,7.0948,20.06,7.09
,,,,,,20.057,7.0945,20.06,7.09
,,,,,,20.05,7.0946,20.05,7.09
,,,,,,20.057,7.0948,20.06,7.09
,,,,,,20.047,7.0955,20.05,7.1
,,,,,,20.057,7.0953,20.06,7.1
,,,,,,20.047,7.0958,20.05,7.1
,,,,,,20.057,7.0965,20.06,7.1
,,,,,,20.039,7.0969,20.04,7.1
,,,,,,20.057,7.0969,20.06,7.1
,,,,,,20.047,7.0968,20.05,7.1
,,,,,,20.036,7.0963,20.04,7.1
,,,,,,20.047,7.0961,20.05,7.1
,,,,,,20.039,7.0956,20.04,7.1
,,,,,,20.057,7.0958,20.06,7.1
,,,,,,20.036,7.0952,20.04,7.1
,,,,,,20.047,7.0946,20.05,7.09
,,,,,,20.036,7.0943,20.04,7.09
,,,,,,20.036,7.0948,20.04,7.09
,,,,,,20.05,7.095,20.05,7.1
,,,,,,20.036,7.0952,20.04,7.1
,,,,,,20.036,7.0953,20.04,7.1
,,,,,,20.036,7.0968,20.04,7.1
,,,,,,20.047,7.0981,20.05,7.1
,,,,,,20.036,7.0997,20.04,7.1
,,,,,,20.029,7.1006,20.03,7.1
,,,,,,20.036,7.1005,20.04,7.1
,,,,,,20.036,7.1012,20.04,7.1
,,,,,,20.036,7.1023,20.04,7.1
,,,,,,20.036,7.1021,20.04,7.1
,,,,,,20.036,7.1031,20.04,7.1
,,,,,,20.039,7.1064,20.04,7.11
,,,,,,20.027,7.108,20.03,7.11
,,,,,,20.036,7.1091,20.04,7.11
,,,,,,20.036,7.1108,20.04,7.11
,,,,,,20.036,7.1115,20.04,7.11
,,,,,,20.029,7.1119,20.03,7.11
,,,,,,20.036,7.1124,20.04,7.11
,,,,,,20.036,7.1119,20.04,7.11
,,,,,,20.036,7.1116,20.04,7.11
,,,,,,20.036,7.1122,20.04,7.11
,,,,,,20.027,7.1122,20.03,7.11
,,,,,,20.039,7.1131,20.04,7.11
,,,,,,20.036,7.1122,20.04,7.11
,,,,,,20.036,7.1118,20.04,7.11
,,,,,,20.036,7.1125,20.04,7.11
,,,,,,20.036,7.1135,20.04,7.11
,,,,,,20.036,7.1135,20.04,7.11
,,,,,,20.039,7.1147,20.04,7.11
,,,,,,20.036,7.1157,20.04,7.12
,,,,,,20.047,7.1153,20.05,7.12
,,,,,,20.036,7.111,20.04,7.11
,,,,,,20.047,7.1101,20.05,7.11
,,,,,,20.02,7.1031,20.02,7.1
,,,,,,20.067,7.0919,20.07,7.09
,,,,,,20.047,7.0841,20.05,7.08
,,,,,,20.036,7.0709,20.04,7.07
,,,,,,20.047,7.06,20.05,7.06
,,,,,,20.047,7.0509,20.05,7.05
,,,,,,20.05,7.0526,20.05,7.05
,,,,,,20.047,7.053,20.05,7.05
,,,,,,20.057,7.0474,20.06,7.05
,,,,,,20.047,7.0498,20.05,7.05
,,,,,,20.047,7.0513,20.05,7.05
,,,,,,20.057,7.0529,20.06,7.05
,,,,,,20.05,7.0553,20.05,7.06
,,,,,,20.057,7.0565,20.06,7.06
,,,,,,20.057,7.0569,20.06,7.06
,,,,,,20.057,7.0571,20.06,7.06
,,,,,,20.057,7.0565,20.06,7.06
,,,,,,20.057,7.0548,20.06,7.05
,,,,,,20.05,7.0596,20.05,7.06
,,,,,,20.057,7.0687,20.06,7.07
,,,,,,20.057,7.067,20.06,7.07
,,,,,,20.057,7.0655,20.06,7.07
,,,,,,20.057,7.0655,20.06,7.07
,,,,,,20.057,7.0654,20.06,7.07
,,,,,,20.06,7.0659,20.06,7.07
,,,,,,20.057,7.0657,20.06,7.07
,,,,,,20.057,7.0655,20.06,7.07
,,,,,,20.057,7.0644,20.06,7.06
,,,,,,20.057,7.0631,20.06,7.06
,,,,,,20.06,7.0633,20.06,7.06
,,,,,,20.067,7.0636,20.07,7.06
,,,,,,20.047,7.0646,20.05,7.06
,,,,,,20.067,7.0667,20.07,7.07
,,,,,,20.057,7.0694,20.06,7.07
,,,,,,20.057,7.0728,20.06,7.07
,,,,,,20.05,7.0841,20.05,7.08
,,,,,,20.057,7.0891,20.06,7.09
,,,,,,20.057,7.1041,20.06,7.1
,,,,,,20.057,7.1239,20.06,7.12
,,,,,,20.057,7.1335,20.06,7.13
,,,,,,20.057,7.133,20.06,7.13
,,,,,,20.05,7.1244,20.05,7.12
,,,,,,20.057,7.1213,20.06,7.12
,,,,,,20.047,7.1187,20.05,7.12
,,,,,,20.057,7.1104,20.06,7.11
,,,,,,20.047,7.1025,20.05,7.1
,,,,,,20.047,7.1092,20.05,7.11
,,,,,,20.05,7.1261,20.05,7.13
,,,,,,20.047,7.1396,20.05,7.14
,,,,,,20.057,7.1353,20.06,7.14
,,,,,,20.047,7.1316,20.05,7.13
,,,,,,20.047,7.1337,20.05,7.13
,,,,,,20.029,7.1433,20.03,7.14
,,,,,,20.057,7.1411,20.06,7.14
,,,,,,20.036,7.1393,20.04,7.14
,,,,,,20.047,7.1376,20.05,7.14
,,,,,,20.047,7.1386,20.05,7.14
,,,,,,20.036,7.1412,20.04,7.14
,,,,,,20.039,7.1602,20.04,7.16
,,,,,,20.036,7.1745,20.04,7.17
,,,,,,20.036,7.1897,20.04,7.19
,,,,,,20.036,7.2015,20.04,7.2
,,,,,,20.036,7.2132,20.04,7.21
,,,,,,20.027,7.2137,20.03,7.21
,,,,,,20.039,7.2205,20.04,7.22
,,,,,,20.027,7.2197,20.03,7.22
,,,,,,20.036,7.2205,20.04,7.22
,,,,,,20.036,7.2207,20.04,7.22
,,,,,,20.027,7.2194,20.03,7.22
,,,,,,20.036,7.2247,20.04,7.22
,,,,,,20.029,7.2217,20.03,7.22
,,,,,,20.027,7.2184,20.03,7.22
,,,,,,20.027,7.2219,20.03,7.22
,,,,,,20.036,7.2206,20.04,7.22
,,,,,,20.027,7.2219,20.03,7.22
,,,,,,20.039,7.2281,20.04,7.23
,,,,,,20.027,7.2317,20.03,7.23
,,,,,,20.027,7.2328,20.03,7.23
,,,,,,20.027,7.2336,20.03,7.23
,,,,,,20.036,7.2345,20.04,7.23
,,,,,,20.027,7.238,20.03,7.24
,,,,,,20.039,7.2389,20.04,7.24
,,,,,,20.027,7.2357,20.03,7.24
,,,,,,20.036,7.2299,20.04,7.23
,,,,,,20.027,7.2278,20.03,7.23
,,,,,,20.036,7.2258,20.04,7.23
,,,,,,20.036,7.2262,20.04,7.23
,,,,,,20.029,7.2266,20.03,7.23
,,,,,,20.036,7.2289,20.04,7.23
,,,,,,20.036,7.2278,20.04,7.23
,,,,,,20.036,7.2278,20.04,7.23
,,,,,,20.027,7.2269,20.03,7.23
,,,,,,20.039,7.225,20.04,7.23
,,,,,,20.036,7.2247,20.04,7.22
,,,,,,20.036,7.2226,20.04,7.22
,,,,,,20.036,7.2203,20.04,7.22
,,,,,,20.036,7.2209,20.04,7.22
,,,,,,20.047,7.2189,20.05,7.22
,,,,,,20.039,7.2113,20.04,7.21
,,,,,,20.036,7.1927,20.04,7.19
,,,,,,20.036,7.1731,20.04,7.17
,,,,,,20.047,7.1542,20.05,7.15
,,,,,,20.036,7.1454,20.04,7.15
,,,,,,20.047,7.1251,20.05,7.13
,,,,,,20.039,7.1148,20.04,7.11
,,,,,,20.047,7.1067,20.05,7.11
,,,,,,20.047,7.0948,20.05,7.09
,,,,,,20.036,7.0916,20.04,7.09
,,,,,,20.047,7.0932,20.05,7.09
,,,,,,20.047,7.0911,20.05,7.09
,,,,,,20.05,7.0877,20.05,7.09
,,,,,,20.047,7.0906,20.05,7.09
,,,,,,20.047,7.0994,20.05,7.1
,,,,,,20.047,7.0946,20.05,7.09
,,,,,,20.047,7.0852,20.05,7.09
,,,,,,20.06,7.0734,20.06,7.07
,,,,,,20.047,7.0717,20.05,7.07
,,,,,,20.057,7.0725,20.06,7.07
,,,,,,20.047,7.0698,20.05,7.07
,,,,,,20.057,7.0665,20.06,7.07
,,,,,,20.057,7.0607,20.06,7.06
,,,,,,20.06,7.0568,20.06,7.06
,,,,,,20.057,7.056,20.06,7.06
,,,,,,20.057,7.0526,20.06,7.05
,,,,,,20.057,7.0534,20.06,7.05
,,,,,,20.057,7.0558,20.06,7.06
,,,,,,20.067,7.0527,20.07,7.05
,,,,,,20.06,7.0498,20.06,7.05
,,,,,,20.057,7.0519,20.06,7.05
,,,,,,20.057,7.0552,20.06,7.06
,,,,,,20.067,7.0528,20.07,7.05
,,,,,,20.067,7.0524,20.07,7.05
,,,,,,20.057,7.0535,20.06,7.05
,,,,,,20.06,7.0584,20.06,7.06
,,,,,,20.067,7.061,20.07,7.06
,,,,,,20.067,7.0659,20.07,7.07
,,,,,,20.057,7.0703,20.06,7.07
,,,,,,20.057,7.0738,20.06,7.07
,,,,,,20.067,7.0743,20.07,7.07
,,,,,,20.06,7.074,20.06,7.07
,,,,,,20.067,7.0748,20.07,7.07
,,,,,,20.057,7.0722,20.06,7.07
,,,,,,20.057,7.0698,20.06,7.07
,,,,,,20.067,7.0683,20.07,7.07
,,,,,,20.06,7.0646,20.06,7.06
,,,,,,20.057,7.0613,20.06,7.06
,,,,,,20.057,7.0597,20.06,7.06
,,,,,,20.057,7.0602,20.06,7.06
,,,,,,20.057,7.0582,20.06,7.06
,,,,,,20.057,7.0591,20.06,7.06
,,,,,,20.05,7.0661,20.05,7.07
,,,,,,20.057,7.0668,20.06,7.07
,,,,,,20.047,7.0662,20.05,7.07
,,,,,,20.057,7.0687,20.06,7.07
,,,,,,20.047,7.0678,20.05,7.07
,,,,,,20.047,7.0688,20.05,7.07
,,,,,,20.06,7.0668,20.06,7.07
,,,,,,20.036,7.0672,20.04,7.07
,,,,,,20.057,7.0677,20.06,7.07
,,,,,,20.047,7.0665,20.05,7.07
,,,,,,20.047,7.0664,20.05,7.07
,,,,,,20.047,7.0662,20.05,7.07
,,,,,,20.039,7.0662,20.04,7.07
,,,,,,20.036,7.0665,20.04,7.07
,,,,,,20.047,7.0652,20.05,7.07
,,,,,,20.036,7.0664,20.04,7.07
,,,,,,20.047,7.0685,20.05,7.07
,,,,,,20.039,7.0675,20.04,7.07
,,,,,,20.036,7.0674,20.04,7.07
,,,,,,20.036,7.0676,20.04,7.07
,,,,,,20.036,7.0678,20.04,7.07
,,,,,,20.036,7.0694,20.04,7.07
,,,,,,20.036,7.0693,20.04,7.07
,,,,,,20.029,7.0693,20.03,7.07
,,,,,,20.036,7.0708,20.04,7.07
,,,,,,20.036,7.0717,20.04,7.07
,,,,,,20.027,7.0732,20.03,7.07
,,,,,,20.036,7.0732,20.04,7.07
,,,,,,20.027,7.074,20.03,7.07
,,,,,,20.029,7.0756,20.03,7.08
,,,,,,20.027,7.0769,20.03,7.08
,,,,,,20.027,7.0776,20.03,7.08
,,,,,,20.027,7.0806,20.03,7.08
,,,,,,20.027,7.0862,20.03,7.09
,,,,,,20.02,7.0849,20.02,7.08
,,,,,,20.036,7.0844,20.04,7.08
,,,,,,20.027,7.0851,20.03,7.09
,,,,,,20.027,7.0857,20.03,7.09
,,,,,,20.027,7.086,20.03,7.09
,,,,,,20.017,7.0868,20.02,7.09
,,,,,,20.03,7.0924,20.03,7.09
,,,,,,20.027,7.0948,20.03,7.09
,,,,,,20.027,7.0959,20.03,7.1
,,,,,,20.027,7.0992,20.03,7.1
,,,,,,20.027,7.1019,20.03,7.1
,,,,,,20.017,7.1025,20.02,7.1
,,,,,,20.03,7.1013,20.03,7.1
,,,,,,20.027,7.0971,20.03,7.1
,,,,,,20.027,7.0968,20.03,7.1
,,,,,,20.027,7.0968,20.03,7.1
,,,,,,20.036,7.0958,20.04,7.1
,,,,,,20.009,7.0909,20.01,7.09
,,,,,,20.047,7.0865,20.05,7.09
,,,,,,20.027,7.0865,20.03,7.09
,,,,,,20.036,7.0838,20.04,7.08
,,,,,,20.027,7.0812,20.03,7.08
,,,,,,20.027,7.0812,20.03,7.08
,,,,,,20.039,7.0807,20.04,7.08
,,,,,,20.036,7.0769,20.04,7.08
,,,,,,20.036,7.0756,20.04,7.08
,,,,,,20.036,7.075,20.04,7.08
,,,,,,20.036,7.0756,20.04,7.08
,,,,,,20.036,7.0761,20.04,7.08
,,,,,,20.039,7.0769,20.04,7.08
,,,,,,20.036,7.0779,20.04,7.08
,,,,,,20.047,7.0799,20.05,7.08
,,,,,,20.047,7.0803,20.05,7.08
,,,,,,20.036,7.0747,20.04,7.07
,,,,,,20.047,7.0712,20.05,7.07
,,,,,,20.05,7.0703,20.05,7.07
,,,,,,20.047,7.0706,20.05,7.07
,,,,,,20.047,7.0727,20.05,7.07
,,,,,,20.047,7.0709,20.05,7.07
,,,,,,20.047,7.068,20.05,7.07
,,,,,,20.06,7.0662,20.06,7.07
,,,,,,20.047,7.0629,20.05,7.06
,,,,,,20.047,7.0652,20.05,7.07
,,,,,,20.057,7.0675,20.06,7.07
,,,,,,20.057,7.0694,20.06,7.07
,,,,,,20.057,7.0715,20.06,7.07
,,,,,,20.06,7.0708,20.06,7.07
,,,,,,20.057,7.0753,20.06,7.08
,,,,,,20.057,7.0764,20.06,7.08
,,,,,,20.057,7.0786,20.06,7.08
,,,,,,20.057,7.0842,20.06,7.08
,,,,,,20.057,7.087,20.06,7.09
,,,,,,20.06,7.0894,20.06,7.09
,,,,,,20.067,7.0878,20.07,7.09
,,,,,,20.057,7.0867,20.06,7.09
,,,,,,20.057,7.0877,20.06,7.09
,,,,,,20.067,7.088,20.07,7.09
,,,,,,20.057,7.0872,20.06,7.09
,,,,,,20.06,7.0855,20.06,7.09
,,,,,,20.067,7.0821,20.07,7.08
,,,,,,20.057,7.0786,20.06,7.08
,,,,,,20.067,7.0763,20.07,7.08
,,,,,,20.057,7.074,20.06,7.07
,,,,,,20.067,7.0751,20.07,7.08
,,,,,,20.06,7.0761,20.06,7.08
,,,,,,20.057,7.0795,20.06,7.08
,,,,,,20.057,7.0829,20.06,7.08
,,,,,,20.057,7.0875,20.06,7.09
,,,,,,20.057,7.0929,20.06,7.09
,,,,,,20.06,7.0927,20.06,7.09
,,,,,,20.057,7.0919,20.06,7.09
,,,,,,20.057,7.0913,20.06,7.09
,,,,,,20.057,7.0909,20.06,7.09
,,,,,,20.047,7.0883,20.05,7.09
,,,,,,20.057,7.0803,20.06,7.08
,,,,,,20.05,7.0741,20.05,7.07
,,,,,,20.047,7.0709,20.05,7.07
,,,,,,20.047,7.0674,20.05,7.07
,,,,,,20.047,7.0662,20.05,7.07
,,,,,,20.047,7.0652,20.05,7.07
,,,,,,20.047,7.0638,20.05,7.06
,,,,,,20.05,7.0633,20.05,7.06
,,,,,,20.036,7.0628,20.04,7.06
,,,,,,20.047,7.0613,20.05,7.06
,,,,,,20.036,7.061,20.04,7.06
,,,,,,20.036,7.0612,20.04,7.06
,,,,,,20.036,7.0612,20.04,7.06
,,,,,,20.039,7.0608,20.04,7.06
,,,,,,20.036,7.0623,20.04,7.06
,,,,,,20.036,7.0635,20.04,7.06
,,,,,,20.036,7.0649,20.04,7.06
,,,,,,20.036,7.065,20.04,7.07
,,,,,,20.03,7.0649,20.03,7.06
,,,,,,20.036,7.0652,20.04,7.07
,,,,,,20.027,7.0651,20.03,7.07
,,,,,,20.036,7.0646,20.04,7.06
,,,,,,20.027,7.0648,20.03,7.06
,,,,,,20.036,7.0646,20.04,7.06
,,,,,,20.05,7.0626,20.05,7.06
,,,,,,20.087,7.0616,20.09,7.06
,,,,,,20.067,7.0632,20.07,7.06
,,,,,,20.027,7.0747,20.03,7.07
,,,,,,19.977,7.088,19.98,7.09
,,,,,,19.957,7.0943,19.96,7.09
,,,,,,19.939,7.1029,19.94,7.1
,,,,,,19.926,7.1108,19.93,7.11
,,,,,,19.896,7.1129,19.9,7.11
,,,,,,19.875,7.1171,19.88,7.12
,,,,,,19.886,7.1207,19.89,7.12
,,,,,,19.878,7.1255,19.88,7.13
,,,,,,19.856,7.1324,19.86,7.13
,,,,,,19.856,7.1339,19.86,7.13
,,,,,,19.845,7.1334,19.85,7.13
,,,,,,19.856,7.1384,19.86,7.14
,,,,,,19.848,7.1517,19.85,7.15
,,,,,,19.835,7.1586,19.84,7.16
,,,,,,19.826,7.158,19.83,7.16
,,,,,,19.816,7.1667,19.82,7.17
,,,,,,19.805,7.2111,19.81,7.21
,,,,,,19.787,7.2536,19.79,7.25
,,,,,,19.765,7.2604,19.77,7.26
,,,,,,19.744,7.2761,19.74,7.28
,,,,,,19.735,7.2905,19.74,7.29
,,,,,,19.725,7.2966,19.73,7.3
,,,,,,19.717,7.2956,19.72,7.3
,,,,,,19.704,7.3011,19.7,7.3
,,,,,,19.695,7.3108,19.7,7.31
,,,,,,19.695,7.317,19.7,7.32
,,,,,,19.696,7.3166,19.7,7.32
,,,,,,19.665,7.3117,19.67,7.31
,,,,,,19.665,7.3179,19.67,7.32
,,,,,,19.655,7.349,19.66,7.35
,,,,,,19.644,7.3788,19.64,7.38
,,,,,,19.626,7.4109,19.63,7.41
,,,,,,19.614,7.4391,19.61,7.44
,,,,,,19.614,7.4739,19.61,7.47
,,,,,,19.594,7.5141,19.59,7.51
,,,,,,19.596,7.5481,19.6,7.55
,,,,,,19.583,7.5615,19.58,7.56
,,,,,,19.564,7.603,19.56,7.6
,,,,,,19.553,7.6504,19.55,7.65
,,,,,,19.553,7.6433,19.55,7.64
,,,,,,19.546,7.5991,19.55,7.6
,,,,,,19.523,7.5674,19.52,7.57
,,,,,,19.523,7.5594,19.52,7.56
,,,,,,19.503,7.5574,19.5,7.56
,,,,,,19.495,7.5825,19.5,7.58
,,,,,,19.483,7.5922,19.48,7.59
,,,,,,19.483,7.5908,19.48,7.59
,,,,,,19.464,7.5794,19.46,7.58
,,,,,,19.455,7.5665,19.46,7.57
,,,,,,19.452,7.5685,19.45,7.57
,,,,,,19.433,7.5719,19.43,7.57
,,,,,,19.422,7.5605,19.42,7.56
,,,,,,19.414,7.56,19.41,7.56
,,,,,,19.392,7.5802,19.39,7.58
,,,,,,19.392,7.6156,19.39,7.62
,,,,,,19.373,7.6319,19.37,7.63
,,,,,,19.374,7.6482,19.37,7.65
,,,,,,19.352,7.6555,19.35,7.66
,,,,,,19.342,7.688,19.34,7.69
,,,,,,19.331,7.7177,19.33,7.72
,,,,,,19.313,7.7611,19.31,7.76
,,,,,,19.312,7.7681,19.31,7.77
,,,,,,19.301,7.7499,19.3,7.75
,,,,,,19.282,7.7363,19.28,7.74
