OpenCTD,,,,,,,,Commercial CTD,,,,
Raw Data,,,,,Processed Data,,,Raw Data,,,Processed Data,
Temp 1,Temp 2,Temp 3,Pressure,,Depth (m),Temp C,,Depth (m),Temp C,,Depth (m),Temp Temp C
,,,,,,,,20.278,7.6844,,20.28,7.68
,,,,,,,,20.277,7.6708,,20.28,7.67
,,,,,,,,20.277,7.6604,,20.28,7.66
,,,,,,,,20.287,7.6519,,20.29,7.65
,,,,,,,,20.297,7.6273,,20.3,7.63
,,,,,,,,20.311,7.6191,,20.31,7.62
,,,,,,,,20.297,7.6158,,20.3,7.62
,,,,,,,,20.317,7.6131,,20.32,7.61
,,,,,,,,20.317,7.5994,,20.32,7.6
,,,,,,,,20.317,7.5958,,20.32,7.6
,,,,,,,,20.327,7.6005,,20.33,7.6
,,,,,,,,20.338,7.5982,,20.34,7.6
,,,,,,,,20.341,7.6012,,20.34,7.6
,,,,,,,,20.338,7.603,,20.34,7.6
,,,,,,,,20.327,7.6019,,20.33,7.6
,,,,,,,,20.327,7.5855,,20.33,7.59
,,,,,,,,20.357,7.5644,,20.36,7.56
,,,,,,,,20.399,7.5386,,20.4,7.54
,,,,,,,,20.399,7.5129,,20.4,7.51
,,,,,,,,20.411,7.5046,,20.41,7.5
,,,,,,,,20.428,7.5015,,20.43,7.5
,,,,,,,,20.428,7.4968,,20.43,7.5
,,,,,,,,20.439,7.4892,,20.44,7.49
,,,,,,,,20.469,7.4782,,20.47,7.48
,,,,,,,,20.479,7.4657,,20.48,7.47
,,,,,,,,20.488,7.457,,20.49,7.46
,,,,,,,,20.499,7.4543,,20.5,7.45
,,,,,,,,20.512,7.4474,,20.51,7.45
,,,,,,,,20.499,7.4419,,20.5,7.44
,,,,,,,,20.518,7.4345,,20.52,7.43
,,,,,,,,20.529,7.4274,,20.53,7.43
,,,,,,,,20.539,7.416,,20.54,7.42
,,,,,,,,20.56,7.3987,,20.56,7.4
,,,,,,,,20.569,7.3848,,20.57,7.38
,,,,,,,,20.579,7.3729,,20.58,7.37
,,,,,,,,20.6,7.3583,,20.6,7.36
,,,,,,,,20.612,7.3464,,20.61,7.35
,,,,,,,,20.63,7.3311,,20.63,7.33
,,,,,,,,20.64,7.3196,,20.64,7.32
,,,,,,,,20.649,7.3015,,20.65,7.3
,,,,,,,,20.67,7.2822,,20.67,7.28
,,,,,,,,20.67,7.2704,,20.67,7.27
,,,,,,,,20.67,7.2596,,20.67,7.26
,,,,,,,,20.68,7.2496,,20.68,7.25
,,,,,,,,20.691,7.2425,,20.69,7.24
,,,,,,,,20.693,7.2369,,20.69,7.24
,,,,,,,,20.731,7.2268,,20.73,7.23
,,,,,,,,20.74,7.2101,,20.74,7.21
,,,,,,,,20.761,7.1994,,20.76,7.2
,,,,,,,,20.77,7.1914,,20.77,7.19
,,,,,,,,20.782,7.18,,20.78,7.18
,,,,,,,,20.791,7.1665,,20.79,7.17
,,,,,,,,20.801,7.1583,,20.8,7.16
,,,,,,,,20.812,7.1472,,20.81,7.15
,,,,,,,,20.821,7.1393,,20.82,7.14
,,,,,,,,20.831,7.1295,,20.83,7.13
,,,,,,,,20.852,7.1251,,20.85,7.13
,,,,,,,,20.854,7.1202,,20.85,7.12
,,,,,,,,20.861,7.1157,,20.86,7.12
,,,,,,,,20.871,7.1091,,20.87,7.11
,,,,,,,,20.882,7.1034,,20.88,7.1
,,,,,,,,20.901,7.1019,,20.9,7.1
,,,,,,,,20.901,7.0979,,20.9,7.1
,,,,,,,,20.922,7.0953,,20.92,7.1
,,,,,,,,20.943,7.0946,,20.94,7.09
,,,,,,,,20.943,7.0885,,20.94,7.09
,,,,,,,,20.962,7.0795,,20.96,7.08
,,,,,,,,20.973,7.0763,,20.97,7.08
,,,,,,,,20.973,7.0693,,20.97,7.07
,,,,,,,,20.983,7.0548,,20.98,7.05
,,,,,,,,21.003,7.0415,,21,7.04
,,,,,,,,20.995,7.0261,,21,7.03
,,,,,,,,21.013,7.0167,,21.01,7.02
,,,,,,,,21.023,7.0108,,21.02,7.01
,,,,,,,,21.032,7.0079,,21.03,7.01
,,,,,,,,21.043,7.0042,,21.04,7
,,,,,,,,21.062,7,,21.06,7
,,,,,,,,21.073,6.994,,21.07,6.99
,,,,,,,,21.083,6.9918,,21.08,6.99
,,,,,,,,21.093,6.9899,,21.09,6.99
,,,,,,,,21.104,6.9839,,21.1,6.98
,,,,,,,,21.113,6.9738,,21.11,6.97
,,,,,,,,21.113,6.9713,,21.11,6.97
,,,,,,,,21.134,6.9729,,21.13,6.97
,,,,,,,,21.144,6.9736,,21.14,6.97
,,,,,,,,21.144,6.9711,,21.14,6.97
,,,,,,,,21.164,6.9695,,21.16,6.97
,,,,,,,,21.174,6.9645,,21.17,6.96
,,,,,,,,21.174,6.9591,,21.17,6.96
,,,,,,,,21.195,6.9473,,21.2,6.95
,,,,,,,,21.204,6.94,,21.2,6.94
,,,,,,,,21.214,6.9418,,21.21,6.94
,,,,,,,,21.228,6.9422,,21.23,6.94
,,,,,,,,21.244,6.9398,,21.24,6.94
,,,,,,,,21.244,6.9407,,21.24,6.94
,,,,,,,,21.254,6.9439,,21.25,6.94
,,,,,,,,21.275,6.9488,,21.28,6.95
,,,,,,,,21.275,6.9503,,21.28,6.95
,,,,,,,,21.284,6.9509,,21.28,6.95
,,,,,,,,21.295,6.9484,,21.3,6.95
,,,,,,,,21.305,6.9465,,21.31,6.95
,,,,,,,,21.314,6.9316,,21.31,6.93
,,,,,,,,21.325,6.9117,,21.33,6.91
,,,,,,,,21.345,6.898,,21.35,6.9
,,,,,,,,21.356,6.8937,,21.36,6.89
,,,,,,,,21.356,6.8938,,21.36,6.89
,,,,,,,,21.386,6.8913,,21.39,6.89
,,,,,,,,21.386,6.8905,,21.39,6.89
,,,,,,,,21.396,6.8927,,21.4,6.89
,,,,,,,,21.405,6.8881,,21.41,6.89
,,,,,,,,21.416,6.8827,,21.42,6.88
,,,,,,,,21.426,6.8819,,21.43,6.88
,,,,,,,,21.436,6.8817,,21.44,6.88
,,,,,,,,21.456,6.8785,,21.46,6.88
,,,,,,,,21.456,6.8772,,21.46,6.88
,,,,,,,,21.466,6.877,,21.47,6.88
,,,,,,,,21.487,6.8777,,21.49,6.88
,,,,,,,,21.496,6.8772,,21.5,6.88
,,,,,,,,21.506,6.8747,,21.51,6.87
,,,,,,,,21.517,6.8734,,21.52,6.87
,,,,,,,,21.527,6.8737,,21.53,6.87
,,,,,,,,21.547,6.8739,,21.55,6.87
,,,,,,,,21.547,6.8729,,21.55,6.87
,,,,,,,,21.566,6.8731,,21.57,6.87
,,,,,,,,21.566,6.873,,21.57,6.87
,,,,,,,,21.587,6.8718,,21.59,6.87
,,,,,,,,21.587,6.8715,,21.59,6.87
,,,,,,,,21.597,6.8721,,21.6,6.87
,,,,,,,,21.617,6.8721,,21.62,6.87
,,,,,,,,21.617,6.872,,21.62,6.87
,,,,,,,,21.637,6.8707,,21.64,6.87
,,,,,,,,21.648,6.87,,21.65,6.87
,,,,,,,,21.657,6.8689,,21.66,6.87
,,,,,,,,21.678,6.8689,,21.68,6.87
,,,,,,,,21.678,6.8685,,21.68,6.87
,,,,,,,,21.697,6.8672,,21.7,6.87
,,,,,,,,21.697,6.8629,,21.7,6.86
,,,,,,,,21.708,6.8609,,21.71,6.86
,,,,,,,,21.718,6.8596,,21.72,6.86
,,,,,,,,21.728,6.8602,,21.73,6.86
,,,,,,,,21.748,6.8585,,21.75,6.86
,,,,,,,,21.748,6.857,,21.75,6.86
,,,,,,,,21.758,6.8547,,21.76,6.85
,,,,,,,,21.779,6.853,,21.78,6.85
,,,,,,,,21.779,6.8511,,21.78,6.85
,,,,,,,,21.799,6.849,,21.8,6.85
,,,,,,,,21.809,6.8463,,21.81,6.85
,,,,,,,,21.819,6.8447,,21.82,6.84
,,,,,,,,21.825,6.8437,,21.83,6.84
,,,,,,,,21.839,6.8416,,21.84,6.84
,,,,,,,,21.849,6.8405,,21.85,6.84
,,,,,,,,21.858,6.8392,,21.86,6.84
,,,,,,,,21.869,6.8372,,21.87,6.84
,,,,,,,,21.879,6.8361,,21.88,6.84
,,,,,,,,21.9,6.8349,,21.9,6.83
,,,,,,,,21.9,6.8333,,21.9,6.83
,,,,,,,,21.909,6.8331,,21.91,6.83
,,,,,,,,21.93,6.8292,,21.93,6.83
,,,,,,,,21.94,6.8253,,21.94,6.83
,,,,,,,,21.949,6.8221,,21.95,6.82
,,,,,,,,21.949,6.82,,21.95,6.82
,,,,,,,,21.97,6.8158,,21.97,6.82
,,,,,,,,21.98,6.8117,,21.98,6.81
,,,,,,,,21.991,6.8046,,21.99,6.8
,,,,,,,,22.01,6.7948,,22.01,6.79
,,,,,,,,22.01,6.787,,22.01,6.79
,,,,,,,,22.021,6.7833,,22.02,6.78
,,,,,,,,22.04,6.7797,,22.04,6.78
,,,,,,,,22.04,6.7752,,22.04,6.78
,,,,,,,,22.057,6.7714,,22.06,6.77
,,,,,,,,22.071,6.7703,,22.07,6.77
,,,,,,,,22.08,6.7708,,22.08,6.77
,,,,,,,,22.091,6.7682,,22.09,6.77
,,,,,,,,22.101,6.7619,,22.1,6.76
,,,,,,,,22.111,6.7559,,22.11,6.76
,,,,,,,,22.122,6.753,,22.12,6.75
,,,,,,,,22.141,6.751,,22.14,6.75
,,,,,,,,22.141,6.7453,,22.14,6.75
,,,,,,,,22.141,6.74,,22.14,6.74
,,,,,,,,22.161,6.7377,,22.16,6.74
,,,,,,,,22.182,6.7321,,22.18,6.73
,,,,,,,,22.182,6.724,,22.18,6.72
,,,,,,,,22.201,6.7185,,22.2,6.72
,,,,,,,,22.197,6.7157,,22.2,6.72
,,,,,,,,22.222,6.7139,,22.22,6.71
,,,,,,,,22.232,6.7104,,22.23,6.71
,,,,,,,,22.243,6.7065,,22.24,6.71
,,,,,,,,22.243,6.6992,,22.24,6.7
,,,,,,,,22.262,6.6953,,22.26,6.7
,,,,,,,,22.273,6.6873,,22.27,6.69
,,,,,,,,22.283,6.6817,,22.28,6.68
,,,,,,,,22.292,6.6793,,22.29,6.68
,,,,,,,,22.292,6.6725,,22.29,6.67
,,,,,,,,22.313,6.6665,,22.31,6.67
,,,,,,,,22.328,6.6636,,22.33,6.66
,,,,,,,,22.323,6.6609,,22.32,6.66
,,,,,,,,22.343,6.6544,,22.34,6.65
,,,,,,,,22.353,6.6494,,22.35,6.65
,,,,,,,,22.363,6.6416,,22.36,6.64
,,,,,,,,22.374,6.6343,,22.37,6.63
,,,,,,,,22.393,6.6204,,22.39,6.62
,,,,,,,,22.393,6.6053,,22.39,6.61
,,,,,,,,22.404,6.5937,,22.4,6.59
,,,,,,,,22.404,6.5906,,22.4,6.59
,,,,,,,,22.43,6.5854,,22.43,6.59
,,,,,,,,22.423,6.5764,,22.42,6.58
,,,,,,,,22.444,6.5716,,22.44,6.57
,,,,,,,,22.453,6.5719,,22.45,6.57
,,,,,,,,22.464,6.5719,,22.46,6.57
,,,,,,,,22.474,6.5686,,22.47,6.57
,,,,,,,,22.484,6.5694,,22.48,6.57
,,,,,,,,22.495,6.5669,,22.5,6.57
,,,,,,,,22.504,6.5643,,22.5,6.56
,,,,,,,,22.51,6.5545,,22.51,6.55
,,,,,,,,22.524,6.5493,,22.52,6.55
,,,,,,,,22.524,6.5453,,22.52,6.55
,,,,,,,,22.544,6.5362,,22.54,6.54
,,,,,,,,22.544,6.528,,22.54,6.53
,,,,,,,,22.565,6.5195,,22.57,6.52
,,,,,,,,22.565,6.5121,,22.57,6.51
,,,,,,,,22.584,6.5043,,22.58,6.5
,,,,,,,,22.58,6.4946,,22.58,6.49
,,,,,,,,22.605,6.4795,,22.61,6.48
,,,,,,,,22.605,6.4664,,22.61,6.47
,,,,,,,,22.615,6.4553,,22.62,6.46
,,,,,,,,22.635,6.4391,,22.64,6.44
,,,,,,,,22.645,6.4234,,22.65,6.42
,,,,,,,,22.645,6.4017,,22.65,6.4
,,,,,,,,22.656,6.3809,,22.66,6.38
,,,,,,,,22.671,6.3583,,22.67,6.36
,,,,,,,,22.675,6.3335,,22.68,6.33
,,,,,,,,22.696,6.3098,,22.7,6.31
,,,,,,,,22.706,6.2741,,22.71,6.27
,,,,,,,,22.706,6.2426,,22.71,6.24
,,,,,,,,22.717,6.2266,,22.72,6.23
,,,,,,,,22.736,6.1943,,22.74,6.19
,,,,,,,,22.741,6.1778,,22.74,6.18
,,,,,,,,22.745,6.1539,,22.75,6.15
,,,,,,,,22.766,6.1198,,22.77,6.12
,,,,,,,,22.766,6.1029,,22.77,6.1
,,,,,,,,22.787,6.1006,,22.79,6.1
,,,,,,,,22.787,6.0908,,22.79,6.09
,,,,,,,,22.806,6.081,,22.81,6.08
,,,,,,,,22.812,6.0689,,22.81,6.07
,,,,,,,,22.817,6.0511,,22.82,6.05
,,,,,,,,22.836,6.0352,,22.84,6.04
,,,,,,,,22.836,6.0264,,22.84,6.03
,,,,,,,,22.847,6.0206,,22.85,6.02
,,,,,,,,22.867,6.0024,,22.87,6
,,,,,,,,22.863,5.9807,,22.86,5.98
,,,,,,,,22.887,5.9488,,22.89,5.95
,,,,,,,,22.887,5.9333,,22.89,5.93
,,,,,,,,22.897,5.9246,,22.9,5.92
,,,,,,,,22.908,5.914,,22.91,5.91
,,,,,,,,22.918,5.8981,,22.92,5.9
,,,,,,,,22.927,5.8902,,22.93,5.89
,,,,,,,,22.944,5.8891,,22.94,5.89
,,,,,,,,22.948,5.8856,,22.95,5.89
,,,,,,,,22.948,5.8799,,22.95,5.88
,,,,,,,,22.969,5.8793,,22.97,5.88
,,,,,,,,22.978,5.8811,,22.98,5.88
,,,,,,,,22.984,5.8795,,22.98,5.88
,,,,,,,,22.998,5.878,,23,5.88
,,,,,,,,22.998,5.8769,,23,5.88
,,,,,,,,23.018,5.8738,,23.02,5.87
,,,,,,,,23.018,5.874,,23.02,5.87
,,,,,,,,23.039,5.8738,,23.04,5.87
,,,,,,,,23.033,5.8739,,23.03,5.87
,,,,,,,,23.058,5.8731,,23.06,5.87
,,,,,,,,23.058,5.8743,,23.06,5.87
,,,,,,,,23.069,5.8758,,23.07,5.88
,,,,,,,,23.079,5.8767,,23.08,5.88
,,,,,,,,23.088,5.8754,,23.09,5.88
,,,,,,,,23.094,5.8748,,23.09,5.87
,,,,,,,,23.109,5.8735,,23.11,5.87
,,,,,,,,23.119,5.8737,,23.12,5.87
,,,,,,,,23.119,5.8741,,23.12,5.87
,,,,,,,,23.139,5.8753,,23.14,5.88
,,,,,,,,23.145,5.8745,,23.15,5.87
,,,,,,,,23.16,5.8737,,23.16,5.87
,,,,,,,,23.16,5.873,,23.16,5.87
,,,,,,,,23.179,5.8725,,23.18,5.87
,,,,,,,,23.179,5.8712,,23.18,5.87
,,,,,,,,23.194,5.8701,,23.19,5.87
,,,,,,,,23.21,5.8686,,23.21,5.87
,,,,,,,,23.21,5.8669,,23.21,5.87
,,,,,,,,23.219,5.8645,,23.22,5.86
,,,,,,,,23.23,5.8641,,23.23,5.86
,,,,,,,,23.245,5.8659,,23.25,5.87
,,,,,,,,23.261,5.8661,,23.26,5.87
,,,,,,,,23.261,5.8643,,23.26,5.86
,,,,,,,,23.27,5.8659,,23.27,5.87
,,,,,,,,23.291,5.8683,,23.29,5.87
,,,,,,,,23.285,5.8691,,23.29,5.87
,,,,,,,,23.301,5.8698,,23.3,5.87
,,,,,,,,23.31,5.8678,,23.31,5.87
,,,,,,,,23.321,5.8651,,23.32,5.87
,,,,,,,,23.331,5.864,,23.33,5.86
,,,,,,,,23.346,5.8596,,23.35,5.86
,,,,,,,,23.352,5.8558,,23.35,5.86
,,,,,,,,23.352,5.8553,,23.35,5.86
,,,,,,,,23.361,5.8551,,23.36,5.86
,,,,,,,,23.376,5.8545,,23.38,5.85
,,,,,,,,23.391,5.8541,,23.39,5.85
,,,,,,,,23.401,5.8543,,23.4,5.85
,,,,,,,,23.412,5.8542,,23.41,5.85
,,,,,,,,23.412,5.8545,,23.41,5.85
,,,,,,,,23.427,5.8556,,23.43,5.86
,,,,,,,,23.431,5.8567,,23.43,5.86
,,,,,,,,23.452,5.8574,,23.45,5.86
,,,,,,,,23.452,5.8575,,23.45,5.86
,,,,,,,,23.458,5.8578,,23.46,5.86
,,,,,,,,23.482,5.8582,,23.48,5.86
,,,,,,,,23.482,5.858,,23.48,5.86
,,,,,,,,23.492,5.8578,,23.49,5.86
,,,,,,,,23.492,5.858,,23.49,5.86
,,,,,,,,23.517,5.8582,,23.52,5.86
,,,,,,,,23.513,5.8587,,23.51,5.86
,,,,,,,,23.532,5.8588,,23.53,5.86
,,,,,,,,23.543,5.8567,,23.54,5.86
,,,,,,,,23.558,5.8553,,23.56,5.86
,,,,,,,,23.553,5.8543,,23.55,5.85
,,,,,,,,23.573,5.8532,,23.57,5.85
,,,,,,,,23.583,5.8537,,23.58,5.85
,,,,,,,,23.588,5.8543,,23.59,5.85
,,,,,,,,23.593,5.8547,,23.59,5.85
,,,,,,,,23.604,5.8561,,23.6,5.86
,,,,,,,,23.623,5.8574,,23.62,5.86
,,,,,,,,23.628,5.8589,,23.63,5.86
,,,,,,,,23.634,5.8606,,23.63,5.86
,,,,,,,,23.644,5.8614,,23.64,5.86
,,,,,,,,23.653,5.8606,,23.65,5.86
,,,,,,,,23.659,5.8597,,23.66,5.86
,,,,,,,,23.674,5.8598,,23.67,5.86
,,,,,,,,23.683,5.8596,,23.68,5.86
,,,,,,,,23.695,5.8599,,23.7,5.86
,,,,,,,,23.699,5.8609,,23.7,5.86
,,,,,,,,23.704,5.8614,,23.7,5.86
,,,,,,,,23.723,5.8601,,23.72,5.86
,,,,,,,,23.723,5.8589,,23.72,5.86
,,,,,,,,23.739,5.8591,,23.74,5.86
,,,,,,,,23.744,5.8599,,23.74,5.86
,,,,,,,,23.754,5.8614,,23.75,5.86
,,,,,,,,23.765,5.8605,,23.77,5.86
,,,,,,,,23.769,5.8566,,23.77,5.86
,,,,,,,,23.784,5.85,,23.78,5.85
,,,,,,,,23.795,5.8463,,23.8,5.85
,,,,,,,,23.799,5.8422,,23.8,5.84
,,,,,,,,23.814,5.8385,,23.81,5.84
,,,,,,,,23.814,5.835,,23.81,5.84
,,,,,,,,23.835,5.8331,,23.84,5.83
,,,,,,,,23.83,5.8333,,23.83,5.83
,,,,,,,,23.856,5.8347,,23.86,5.83
,,,,,,,,23.856,5.8342,,23.86,5.83
,,,,,,,,23.865,5.8345,,23.87,5.83
,,,,,,,,23.88,5.8343,,23.88,5.83
,,,,,,,,23.886,5.8343,,23.89,5.83
,,,,,,,,23.896,5.8338,,23.9,5.83
,,,,,,,,23.9,5.8334,,23.9,5.83
,,,,,,,,23.916,5.8335,,23.92,5.83
,,,,,,,,23.926,5.8332,,23.93,5.83
,,,,,,,,23.926,5.8331,,23.93,5.83
,,,,,,,,23.951,5.8324,,23.95,5.83
,,,,,,,,23.947,5.8329,,23.95,5.83
,,,,,,,,23.966,5.8329,,23.97,5.83
,,,,,,,,23.971,5.832,,23.97,5.83
,,,,,,,,23.976,5.8318,,23.98,5.83
,,,,,,,,23.996,5.8309,,24,5.83
,,,,,,,,23.996,5.8308,,24,5.83
,,,,,,,,24.002,5.8308,,24,5.83
,,,,,,,,24.026,5.8304,,24.03,5.83
,,,,,,,,24.026,5.8305,,24.03,5.83
,,,,,,,,24.042,5.8315,,24.04,5.83
,,,,,,,,24.047,5.8312,,24.05,5.83
,,,,,,,,24.057,5.8302,,24.06,5.83
,,,,,,,,24.061,5.8301,,24.06,5.83
,,,,,,,,24.077,5.8298,,24.08,5.83
,,,,,,,,24.087,5.829,,24.09,5.83
,,,,,,,,24.097,5.8288,,24.1,5.83
,,,,,,,,24.112,5.829,,24.11,5.83
,,,,,,,,24.108,5.8289,,24.11,5.83
,,,,,,,,24.127,5.829,,24.13,5.83
,,,,,,,,24.133,5.8288,,24.13,5.83
,,,,,,,,24.138,5.8279,,24.14,5.83
,,,,,,,,24.157,5.8264,,24.16,5.83
,,,,,,,,24.163,5.8256,,24.16,5.83
,,,,,,,,24.178,5.8258,,24.18,5.83
,,,,,,,,24.178,5.825,,24.18,5.83
,,,,,,,,24.182,5.8241,,24.18,5.82
,,,,,,,,24.199,5.8234,,24.2,5.82
,,,,,,,,24.208,5.8236,,24.21,5.82
,,,,,,,,24.208,5.8241,,24.21,5.82
,,,,,,,,24.233,5.8241,,24.23,5.82
,,,,,,,,24.229,5.8241,,24.23,5.82
,,,,,,,,24.248,5.8245,,24.25,5.82
,,,,,,,,24.243,5.8256,,24.24,5.83
,,,,,,,,24.269,5.8256,,24.27,5.83
,,,,,,,,24.258,5.8255,,24.26,5.83
,,,,,,,,24.263,5.8251,,24.26,5.83
,,,,,,,,24.299,5.8253,,24.3,5.83
,,,,,,,,24.299,5.8257,,24.3,5.83
,,,,,,,,24.303,5.8256,,24.3,5.83
,,,,,,,,24.309,5.8258,,24.31,5.83
,,,,,,,,24.319,5.8261,,24.32,5.83
,,,,,,,,24.324,5.8258,,24.32,5.83
,,,,,,,,24.339,5.8259,,24.34,5.83
,,,,,,,,24.349,5.8258,,24.35,5.83
,,,,,,,,24.354,5.8258,,24.35,5.83
,,,,,,,,24.36,5.8256,,24.36,5.83
,,,,,,,,24.37,5.8258,,24.37,5.83
,,,,,,,,24.374,5.8261,,24.37,5.83
,,,,,,,,24.379,5.8261,,24.38,5.83
,,,,,,,,24.4,5.8258,,24.4,5.83
,,,,,,,,24.404,5.8261,,24.4,5.83
,,,,,,,,24.4,5.8258,,24.4,5.83
,,,,,,,,24.42,5.8252,,24.42,5.83
,,,,,,,,24.425,5.825,,24.43,5.83
,,,,,,,,24.43,5.8247,,24.43,5.82
,,,,,,,,24.451,5.8246,,24.45,5.82
,,,,,,,,24.444,5.8248,,24.44,5.82
,,,,,,,,24.451,5.8251,,24.45,5.83
,,,,,,,,24.46,5.8256,,24.46,5.83
,,,,,,,,24.474,5.8253,,24.47,5.83
,,,,,,,,24.481,5.8254,,24.48,5.83
,,,,,,,,24.485,5.8255,,24.49,5.83
,,,,,,,,24.5,5.8252,,24.5,5.83
,,,,,,,,24.51,5.8248,,24.51,5.82
,,,,,,,,24.516,5.8242,,24.52,5.82
,,,,,,,,24.521,5.8242,,24.52,5.82
,,,,,,,,24.521,5.8245,,24.52,5.82
,,,,,,,,24.546,5.8244,,24.55,5.82
,,,,,,,,24.54,5.8248,,24.54,5.82
,,,,,,,,24.551,5.8246,,24.55,5.82
,,,,,,,,24.565,5.8248,,24.57,5.82
,,,,,,,,24.571,5.8245,,24.57,5.82
,,,,,,,,24.582,5.8242,,24.58,5.82
,,,,,,,,24.586,5.8243,,24.59,5.82
,,,,,,,,24.601,5.8244,,24.6,5.82
,,,,,,,,24.606,5.8248,,24.61,5.82
,,,,,,,,24.622,5.8252,,24.62,5.83
,,,,,,,,24.622,5.8254,,24.62,5.83
,,,,,,,,24.635,5.8256,,24.64,5.83
,,,,,,,,24.642,5.827,,24.64,5.83
,,,,,,,,24.652,5.8294,,24.65,5.83
,,,,,,,,24.666,5.8306,,24.67,5.83
,,,,,,,,24.662,5.8298,,24.66,5.83
,,,,,,,,24.682,5.8279,,24.68,5.83
,,,,,,,,24.686,5.8268,,24.69,5.83
,,,,,,,,24.703,5.8259,,24.7,5.83
,,,,,,,,24.696,5.8252,,24.7,5.83
,,,,,,,,24.722,5.8244,,24.72,5.82
,,,,,,,,24.722,5.8241,,24.72,5.82
,,,,,,,,24.747,5.8238,,24.75,5.82
,,,,,,,,24.743,5.8242,,24.74,5.82
,,,,,,,,24.743,5.8243,,24.74,5.82
,,,,,,,,24.777,5.8244,,24.78,5.82
,,,,,,,,24.773,5.8241,,24.77,5.82
,,,,,,,,24.787,5.824,,24.79,5.82
,,,,,,,,24.792,5.8239,,24.79,5.82
,,,,,,,,24.803,5.8242,,24.8,5.82
,,,,,,,,24.808,5.8241,,24.81,5.82
,,,,,,,,24.813,5.8242,,24.81,5.82
,,,,,,,,24.827,5.8244,,24.83,5.82
,,,,,,,,24.834,5.8247,,24.83,5.82
,,,,,,,,24.853,5.8248,,24.85,5.82
,,,,,,,,24.857,5.8256,,24.86,5.83
,,,,,,,,24.853,5.8255,,24.85,5.83
,,,,,,,,24.878,5.8254,,24.88,5.83
,,,,,,,,24.883,5.8256,,24.88,5.83
,,,,,,,,24.894,5.826,,24.89,5.83
,,,,,,,,24.898,5.8259,,24.9,5.83
,,,,,,,,24.914,5.8263,,24.91,5.83
,,,,,,,,24.918,5.8261,,24.92,5.83
,,,,,,,,24.925,5.8258,,24.93,5.83
,,,,,,,,24.934,5.8255,,24.93,5.83
,,,,,,,,24.938,5.8254,,24.94,5.83
,,,,,,,,24.955,5.8258,,24.96,5.83
,,,,,,,,24.959,5.8261,,24.96,5.83
,,,,,,,,24.974,5.8261,,24.97,5.83
,,,,,,,,24.985,5.8256,,24.99,5.83
,,,,,,,,24.978,5.8257,,24.98,5.83
,,,,,,,,24.995,5.8258,,25,5.83
,,,,,,,,25.009,5.8257,,25.01,5.83
,,,,,,,,25.016,5.8258,,25.02,5.83
,,,,,,,,25.016,5.8258,,25.02,5.83
,,,,,,,,25.029,5.8261,,25.03,5.83
,,,,,,,,25.035,5.8258,,25.04,5.83
,,,,,,,,25.049,5.8254,,25.05,5.83
,,,,,,,,25.046,5.8253,,25.05,5.83
,,,,,,,,25.06,5.8255,,25.06,5.83
,,,,,,,,25.065,5.8257,,25.07,5.83
,,,,,,,,25.075,5.826,,25.08,5.83
,,,,,,,,25.09,5.8267,,25.09,5.83
,,,,,,,,25.096,5.8268,,25.1,5.83
,,,,,,,,25.1,5.8268,,25.1,5.83
,,,,,,,,25.105,5.8267,,25.11,5.83
,,,,,,,,25.105,5.8263,,25.11,5.83
,,,,,,,,25.12,5.8264,,25.12,5.83
,,,,,,,,25.135,5.8256,,25.14,5.83
,,,,,,,,25.13,5.8256,,25.13,5.83
,,,,,,,,25.146,5.8246,,25.15,5.82
,,,,,,,,25.151,5.8248,,25.15,5.82
,,,,,,,,25.166,5.8246,,25.17,5.82
,,,,,,,,25.166,5.8239,,25.17,5.82
,,,,,,,,25.17,5.8239,,25.17,5.82
,,,,,,,,25.186,5.8238,,25.19,5.82
,,,,,,,,25.191,5.8242,,25.19,5.82
,,,,,,,,25.196,5.8241,,25.2,5.82
,,,,,,,,25.21,5.8241,,25.21,5.82
,,,,,,,,25.207,5.8234,,25.21,5.82
,,,,,,,,25.217,5.8233,,25.22,5.82
,,,,,,,,25.24,5.8235,,25.24,5.82
,,,,,,,,25.237,5.8238,,25.24,5.82
,,,,,,,,25.251,5.8235,,25.25,5.82
,,,,,,,,25.257,5.8231,,25.26,5.82
,,,,,,,,25.261,5.8224,,25.26,5.82
,,,,,,,,25.277,5.8221,,25.28,5.82
,,,,,,,,25.27,5.8223,,25.27,5.82
,,,,,,,,25.298,5.8223,,25.3,5.82
,,,,,,,,25.287,5.8222,,25.29,5.82
,,,,,,,,25.312,5.8223,,25.31,5.82
,,,,,,,,25.308,5.8223,,25.31,5.82
,,,,,,,,25.321,5.8225,,25.32,5.82
,,,,,,,,25.328,5.8224,,25.33,5.82
,,,,,,,,25.342,5.8223,,25.34,5.82
,,,,,,,,25.348,5.8227,,25.35,5.82
,,,,,,,,25.352,5.8229,,25.35,5.82
,,,,,,,,25.368,5.8225,,25.37,5.82
,,,,,,,,25.372,5.8224,,25.37,5.82
,,,,,,,,25.378,5.8217,,25.38,5.82
,,,,,,,,25.388,5.8218,,25.39,5.82
,,,,,,,,25.403,5.8223,,25.4,5.82
,,,,,,,,25.408,5.8226,,25.41,5.82
,,,,,,,,25.412,5.8221,,25.41,5.82
,,,,,,,,25.418,5.8222,,25.42,5.82
,,,,,,,,25.432,5.8221,,25.43,5.82
